,client_fk,Client_Name,contact_fk,unique_id,phone_number
2554,2446,Nishkarsha Diagnostic Centre,10748,5C2146,8600797494
2555,2446,Nishkarsha Diagnostic Centre,5809,5C2146,
2556,2446,Nishkarsha Diagnostic Centre,3246,5C2146,
2557,2574,Cosmo Imaging & Diagnostic Center,0,5C2262,
2558,2574,Cosmo Imaging & Diagnostic Center,4916,5C2262,
2559,2574,Cosmo Imaging & Diagnostic Center,6854,5C2262,
2560,2574,Cosmo Imaging & Diagnostic Center,2433,5C2262,
2561,2574,Cosmo Imaging & Diagnostic Center,4168,5C2262,
2562,2574,Cosmo Imaging & Diagnostic Center,9765,5C2262,9632140906
2563,3593,RK Clinic,0,5C3209,
2564,3593,RK Clinic,13289,5C3209,6352543435
2565,3593,RK Clinic,13283,5C3209,9904845545
2566,3593,RK Clinic,13286,5C3209,9904845545
2567,3593,RK Clinic,13281,5C3209,9904845545
2568,3593,RK Clinic,13287,5C3209,6352543435
2569,3593,RK Clinic,13288,5C3209,9904845545
2570,3593,RK Clinic,13282,5C3209,6352543435
2571,3593,RK Clinic,13285,5C3209,6352543435
2572,3593,RK Clinic,13290,5C3209,9904845545
2573,725,Unity Scan - Hassan,0,5C0349,
2574,725,Unity Scan - Hassan,187,5C0349,9844164496
2575,725,Unity Scan - Hassan,6524,5C0349,
2576,725,Unity Scan - Hassan,4517,5C0349,
2577,725,Unity Scan - Hassan,3943,5C0349,
2578,725,Unity Scan - Hassan,7735,5C0349,
2579,725,Unity Scan - Hassan,4482,5C0349,
2580,3248,Neuberg Diagnostics Pvt .Ltd.,0,5C2871,
2581,3248,Neuberg Diagnostics Pvt .Ltd.,8894,5C2871,9445662509
2582,3248,Neuberg Diagnostics Pvt .Ltd.,11218,5C2871,9841118056
2583,3874,Bhandari Diagnostic Centre Pvt. Ltd.,0,5C3492,
2584,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16051,5C3492,7057733383
2585,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16052,5C3492,9326013798
2586,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16050,5C3492,8983364198
2587,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16032,5C3492,+91-2532454698
2588,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16030,5C3492,+91-7057733383
2589,3874,Bhandari Diagnostic Centre Pvt. Ltd.,16031,5C3492,+91-9326013798
2590,1020,Agarwal Diagnostic Center,0,5C0056,
2591,1020,Agarwal Diagnostic Center,4580,5C0056,
2592,1020,Agarwal Diagnostic Center,12937,5C0056,9627776668
2593,1020,Agarwal Diagnostic Center,2138,5C0056,
2594,1020,Agarwal Diagnostic Center,4093,5C0056,
2595,1020,Agarwal Diagnostic Center,6677,5C0056,
2596,3864,Shree Balaji Dental and Ortho Clinic,0,5C3482,
2597,3864,Shree Balaji Dental and Ortho Clinic,15962,5C3482,8318493197
2598,3864,Shree Balaji Dental and Ortho Clinic,15954,5C3482,+91-8318493197
2599,3475,Greenwood Hospital Pvt. Ltd.,0,5C3091,
2600,3475,Greenwood Hospital Pvt. Ltd.,10255,5C3091,
2601,3475,Greenwood Hospital Pvt. Ltd.,10250,5C3091,9862374911
2602,3475,Greenwood Hospital Pvt. Ltd.,10254,5C3091,
2603,3475,Greenwood Hospital Pvt. Ltd.,11474,5C3091,8787844743
2604,3475,Greenwood Hospital Pvt. Ltd.,12970,5C3091,8974646628
2605,3475,Greenwood Hospital Pvt. Ltd.,10251,5C3091,9862564703
2606,3475,Greenwood Hospital Pvt. Ltd.,10252,5C3091,8974001523
2607,3475,Greenwood Hospital Pvt. Ltd.,11504,5C3091,9876543210
2608,3475,Greenwood Hospital Pvt. Ltd.,10253,5C3091,9436354013
2609,3660,Gokulam Clinic & scans - Krishnagiri,0,5C3276,
2610,3660,Gokulam Clinic & scans - Krishnagiri,14520,5C3276,8122731201
2611,3660,Gokulam Clinic & scans - Krishnagiri,14521,5C3276,8089973050
2612,3660,Gokulam Clinic & scans - Krishnagiri,14048,5C3276,8122731201
2613,931,Rabakavi Scan Centre,0,5C0672,
2614,931,Rabakavi Scan Centre,13243,5C0672,9448100325
2615,931,Rabakavi Scan Centre,5970,5C0672,
2616,931,Rabakavi Scan Centre,13242,5C0672,7676126183
2617,931,Rabakavi Scan Centre,8203,5C0672,
2618,931,Rabakavi Scan Centre,3402,5C0672,
2619,931,Rabakavi Scan Centre,8488,5C0672,
2620,931,Rabakavi Scan Centre,7462,5C0672,
2621,931,Rabakavi Scan Centre,9321,5C0672,8088889680
2622,492,KSDC,0,5C0017,
2623,492,KSDC,8438,5C0017,
2624,492,KSDC,7168,5C0017,
2625,492,KSDC,5440,5C0017,
2626,492,KSDC,4260,5C0017,
2627,492,KSDC,8052,5C0017,
2628,492,KSDC,2916,5C0017,
2629,1412,Chirayu Multispeciality Hospital,0,5C1195,
2630,1412,Chirayu Multispeciality Hospital,15483,5C1195,8103761500
2631,1412,Chirayu Multispeciality Hospital,11353,5C1195,8103761500
2632,1412,Chirayu Multispeciality Hospital,6717,5C1195,
2633,1412,Chirayu Multispeciality Hospital,4648,5C1195,
2634,1412,Chirayu Multispeciality Hospital,2195,5C1195,
2635,3512,B.K.Health Care & Diagnostics Centre,0,5C3128,
2636,3512,B.K.Health Care & Diagnostics Centre,10875,5C3128,6361016153
2637,3512,B.K.Health Care & Diagnostics Centre,10818,5C3128,9902579252
2638,3512,B.K.Health Care & Diagnostics Centre,12574,5C3128,9900523077
2639,3512,B.K.Health Care & Diagnostics Centre,10857,5C3128,9902579252
2640,3512,B.K.Health Care & Diagnostics Centre,10856,5C3128,6361016153
2641,3512,B.K.Health Care & Diagnostics Centre,14296,5C3128,9901980213
2642,2689,Xpert Diagnostics,0,5C2360,
2643,2689,Xpert Diagnostics,11408,5C2360,9012817645
2644,2689,Xpert Diagnostics,11412,5C2360,8307447874
2645,2689,Xpert Diagnostics,14623,5C2360,9812794831
2646,2689,Xpert Diagnostics,7799,5C2360,
2647,2689,Xpert Diagnostics,10453,5C2360,8572833993
2648,2689,Xpert Diagnostics,13623,5C2360,9058217645
2649,2689,Xpert Diagnostics,8364,5C2360,
2650,2689,Xpert Diagnostics,6621,5C2360,
2651,2689,Xpert Diagnostics,4035,5C2360,
2652,2689,Xpert Diagnostics,14615,5C2360,8395945098
2653,3428,Esha Multi Speciality Hospital LLP,0,5C3043,
2654,3428,Esha Multi Speciality Hospital LLP,16097,5C3043,9845747088
2655,3428,Esha Multi Speciality Hospital LLP,9877,5C3043,8977271343
2656,3428,Esha Multi Speciality Hospital LLP,15008,5C3043,9741738627
2657,3428,Esha Multi Speciality Hospital LLP,10767,5C3043,9566872907
2658,3428,Esha Multi Speciality Hospital LLP,9959,5C3043,
2659,3428,Esha Multi Speciality Hospital LLP,9921,5C3043,9566872909
2660,3428,Esha Multi Speciality Hospital LLP,9924,5C3043,9150984007
2661,3428,Esha Multi Speciality Hospital LLP,15959,5C3043,9566872911
2662,2431,Dr. Raj's Imaging Center,0,5C2131,
2663,2431,Dr. Raj's Imaging Center,10281,5C2131,8320486535
2664,2431,Dr. Raj's Imaging Center,5055,5C2131,
2665,2431,Dr. Raj's Imaging Center,6934,5C2131,
2666,2431,Dr. Raj's Imaging Center,2571,5C2131,
2667,147,Vinodha Diagnostics - Hosa Road,0,5C0242,
2668,147,Vinodha Diagnostics - Hosa Road,4005,5C0242,
2669,147,Vinodha Diagnostics - Hosa Road,7776,5C0242,
2670,147,Vinodha Diagnostics - Hosa Road,10657,5C0242,7006810371
2671,147,Vinodha Diagnostics - Hosa Road,11252,5C0242,9742052111
2672,147,Vinodha Diagnostics - Hosa Road,4495,5C0242,
2673,147,Vinodha Diagnostics - Hosa Road,11849,5C0242,9750188786
2674,147,Vinodha Diagnostics - Hosa Road,8353,5C0242,
2675,147,Vinodha Diagnostics - Hosa Road,13064,5C0242,9626401067
2676,147,Vinodha Diagnostics - Hosa Road,11848,5C0242,9500455952
2677,147,Vinodha Diagnostics - Hosa Road,11847,5C0242,6380925276
2678,147,Vinodha Diagnostics - Hosa Road,6589,5C0242,
2679,2539,Mother Care Diagnostic Centre,0,5C2229,
2680,2539,Mother Care Diagnostic Centre,3154,5C2229,
2681,2539,Mother Care Diagnostic Centre,12133,5C2229,8837494871
2682,2539,Mother Care Diagnostic Centre,5711,5C2229,
2683,3858,Sambhav Upleta Diagnostic Center - Upleta,0,5C3476,
2684,3858,Sambhav Upleta Diagnostic Center - Upleta,15902,5C3476,9512695136
2685,3858,Sambhav Upleta Diagnostic Center - Upleta,15897,5C3476,+91-9512695136
2686,3858,Sambhav Upleta Diagnostic Center - Upleta,15896,5C3476,+91-9909540445
2687,3858,Sambhav Upleta Diagnostic Center - Upleta,15895,5C3476,+91-8155854621
2688,3858,Sambhav Upleta Diagnostic Center - Upleta,15903,5C3476,8238901810
2689,3763,AV Scan,0,5C3381,
2690,3763,AV Scan,15069,5C3381,+91-9163130093
2691,3763,AV Scan,15068,5C3381,+91-9883175557
2692,3763,AV Scan,15067,5C3381,+91-8726490921
2693,3763,AV Scan,15070,5C3381,+91-2235220711
2694,3763,AV Scan,15293,5C3381,9820051511
2695,3763,AV Scan,15292,5C3381,8726490921
2696,2103,JRC Scans & Diagnostics,0,5C1843,
2697,2103,JRC Scans & Diagnostics,471,5C1843,9659040563
2698,2103,JRC Scans & Diagnostics,472,5C1843,9789447645
2699,2103,JRC Scans & Diagnostics,5360,5C1843,
2700,2103,JRC Scans & Diagnostics,470,5C1843,9489784727
2701,2103,JRC Scans & Diagnostics,2843,5C1843,
2702,2103,JRC Scans & Diagnostics,7119,5C1843,
2703,2103,JRC Scans & Diagnostics,8029,5C1843,
2704,3698,Nueclear Healthcare Limited - Lucknow,0,5C3316,
2705,3698,Nueclear Healthcare Limited - Lucknow,14594,5C3316,8051377305
2706,3698,Nueclear Healthcare Limited - Lucknow,14595,5C3316,7355636905
2707,3698,Nueclear Healthcare Limited - Lucknow,16081,5C3316,8433567322
2708,3698,Nueclear Healthcare Limited - Lucknow,14593,5C3316,8707284472
2709,3698,Nueclear Healthcare Limited - Lucknow,15073,5C3316,8779171838
2710,3698,Nueclear Healthcare Limited - Lucknow,14592,5C3316,8928347785
2711,3698,Nueclear Healthcare Limited - Lucknow,14591,5C3316,8707284472
2712,306,Mahaveer X-ray,0,5C0957,
2713,306,Mahaveer X-ray,5548,5C0957,
2714,306,Mahaveer X-ray,12619,5C0957,9162534371
2715,306,Mahaveer X-ray,11741,5C0957,9483420242
